Station Name,empty_slots,free_bikes,ebikes,normal_bikes,name,distance,rating,price,review_count,poi_location
Granville & Georgia,1,18,6,12,Le Crocodile Restaurant,484.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Granville & Georgia,1,18,6,12,Sushi Jin,495.0,4.6,$$$,149.0,"(49.28, -123.12)"
Granville & Georgia,1,18,6,12,Gyu-Kaku Japanese BBQ,502.0,4.0,$$,410.0,"(49.28, -123.12)"
Granville & Georgia,1,18,6,12,Joe Fortes Seafood & Chop House,521.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Granville & Georgia,1,18,6,12,Fanny Bay Oyster Bar & Shellfish Market,529.0,4.4,$$$,891.0,"(49.28, -123.11)"
Granville & Georgia,1,18,6,12,Nightingale,559.0,4.1,$$$,546.0,"(49.29, -123.12)"
Granville & Georgia,1,18,6,12,Miku,640.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Granville & Georgia,1,18,6,12,Hello Nori ,654.0,4.5,$$,266.0,"(49.29, -123.13)"
Granville & Georgia,1,18,6,12,Tableau Bar Bistro,673.0,4.0,$$,306.0,"(49.29, -123.12)"
Granville & Georgia,1,18,6,12,Chambar,674.0,4.2,$$,1601.0,"(49.28, -123.11)"
Granville & Georgia,1,18,6,12,Blue Water Cafe,714.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Granville & Georgia,1,18,6,12,Black Frog Eatery,755.0,3.8,$$,226.0,"(49.28, -123.11)"
Granville & Georgia,1,18,6,12,Cactus Club Cafe,804.0,4.2,$$,936.0,"(49.29, -123.12)"
Granville & Georgia,1,18,6,12,The Flying Pig,860.0,4.0,$$,1369.0,"(49.28, -123.12)"
Granville & Georgia,1,18,6,12,Forage,934.0,4.1,$$,736.0,"(49.29, -123.13)"
Granville & Georgia,1,18,6,12,OEB Breakfast Co. - Yaletown,994.0,4.3,$$,912.0,"(49.27, -123.12)"
Grant & Commercial,13,0,0,0,Sopra Sotto,30.0,4.0,$$,153.0,"(49.27, -123.07)"
Grant & Commercial,13,0,0,0,Harbour Oyster + Bar,60.0,4.2,$$,84.0,"(49.27, -123.07)"
Grant & Commercial,13,0,0,0,Lunch Lady,400.0,4.1,$$,261.0,"(49.27, -123.07)"
Grant & Commercial,13,0,0,0,Absinthe Bistro,522.0,4.6,$$$,147.0,"(49.28, -123.07)"
Grant & Commercial,13,0,0,0,Kishimoto Japanese Kitchen,541.0,4.4,$$$,538.0,"(49.27, -123.07)"
Grant & Commercial,13,0,0,0,Pepino's,826.0,4.1,$$$,162.0,"(49.28, -123.07)"
Grant & Commercial,13,0,0,0,Takenaka,891.0,4.3,,97.0,"(49.28, -123.08)"
8th & Ontario,9,4,2,2,Fable Diner,247.0,3.9,$$,343.0,"(49.26, -123.10)"
8th & Ontario,9,4,2,2,Zarak By Afghan Kitchen,424.0,4.5,,120.0,"(49.27, -123.10)"
8th & Ontario,9,4,2,2,Nana's Green Tea,488.0,4.1,$$,192.0,"(49.27, -123.11)"
8th & Ontario,9,4,2,2,La Taqueria Pinche Taco Shop,539.0,4.2,$$,697.0,"(49.26, -123.11)"
8th & Ontario,9,4,2,2,The Farmhouse,625.0,4.3,,28.0,"(49.26, -123.10)"
8th & Ontario,9,4,2,2,The Flying Pig - Village,646.0,3.3,$$,218.0,"(49.27, -123.11)"
8th & Ontario,9,4,2,2,CRAFT Beer Market,712.0,3.4,$$,536.0,"(49.27, -123.11)"
8th & Ontario,9,4,2,2,Seaport City Seafood Restaurant,724.0,4.2,$$$,69.0,"(49.26, -123.12)"
8th & Ontario,9,4,2,2,Burgoo Bistros,757.0,3.9,$$,515.0,"(49.26, -123.10)"
8th & Ontario,9,4,2,2,iDen & Quan Ju De Beijing Duck House,809.0,3.6,,152.0,"(49.26, -123.11)"
8th & Ontario,9,4,2,2,Saku,839.0,4.3,$$,265.0,"(49.26, -123.12)"
8th & Ontario,9,4,2,2,Johnnie Fox's Irish Pub,889.0,3.9,$$,127.0,"(49.27, -123.10)"
8th & Ontario,9,4,2,2,Tropika On Cambie,922.0,2.9,$$,178.0,"(49.26, -123.12)"
8th & Ontario,9,4,2,2,Nemesis Coffee,976.0,4.2,$$,101.0,"(49.27, -123.09)"
8th & Ontario,9,4,2,2,Vij's Restaurant,989.0,4.0,$$$,437.0,"(49.26, -123.11)"
Hornby & Nelson,16,1,1,0,Gyu-Kaku Japanese BBQ,36.0,4.0,$$,410.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Sushi Jin,137.0,4.6,$$$,149.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Le Crocodile Restaurant,215.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Hornby & Nelson,16,1,1,0,Joe Fortes Seafood & Chop House,484.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Thierry,494.0,4.0,$$,999.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Tutto,507.0,4.3,$$$,67.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Hawksworth Restaurant,513.0,4.1,$$$,694.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Maxine's Cafe & Bar,550.0,4.3,$$,118.0,"(49.28, -123.13)"
Hornby & Nelson,16,1,1,0,Hello Nori ,561.0,4.5,$$,266.0,"(49.29, -123.13)"
Hornby & Nelson,16,1,1,0,Medina Cafe,565.0,4.2,$$,2701.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Blue Water Cafe,565.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Tom Sushi,584.0,4.7,$$,285.0,"(49.28, -123.13)"
Hornby & Nelson,16,1,1,0,Lupo,604.0,4.3,$$$,467.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,The Flying Pig,656.0,4.0,$$,1369.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Score on Davie,735.0,4.3,$$,363.0,"(49.28, -123.13)"
Hornby & Nelson,16,1,1,0,Linh Cafe,757.0,3.9,$$,337.0,"(49.27, -123.13)"
Hornby & Nelson,16,1,1,0,Tableau Bar Bistro,770.0,4.0,$$,306.0,"(49.29, -123.12)"
Hornby & Nelson,16,1,1,0,Kokoro Tokyo Mazesoba,771.0,4.1,$$,490.0,"(49.28, -123.12)"
Hornby & Nelson,16,1,1,0,Forage,786.0,4.1,$$,736.0,"(49.29, -123.13)"
Hornby & Nelson,16,1,1,0,Fanny Bay Oyster Bar & Shellfish Market,821.0,4.4,$$$,891.0,"(49.28, -123.11)"
Hornby & Nelson,16,1,1,0,OEB Breakfast Co. - Yaletown,890.0,4.3,$$,912.0,"(49.27, -123.12)"
Hornby & Nelson,16,1,1,0,Nightingale,912.0,4.1,$$$,546.0,"(49.29, -123.12)"
Hornby & Nelson,16,1,1,0,Ancora Waterfront Dining and Patio,940.0,4.1,$$$$,240.0,"(49.27, -123.13)"
Hornby & Nelson,16,1,1,0,Beach Ave Bar And Grill,968.0,4.5,$$,33.0,"(49.28, -123.14)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Hawksworth Restaurant,100.0,4.1,$$$,694.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Thierry,252.0,4.0,$$,999.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Le Crocodile Restaurant,348.0,4.3,$$$$,465.0,"(49.28, -123.13)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Joe Fortes Seafood & Chop House,351.0,4.0,$$$,1353.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Kokoro Tokyo Mazesoba,395.0,4.1,$$,490.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Medina Cafe,400.0,4.2,$$,2701.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Gyu-Kaku Japanese BBQ,442.0,4.0,$$,410.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Sushi Jin,471.0,4.6,$$$,149.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Hello Nori ,484.0,4.5,$$,266.0,"(49.29, -123.13)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Nightingale,506.0,4.1,$$$,546.0,"(49.29, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Tableau Bar Bistro,523.0,4.0,$$,306.0,"(49.29, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Tutto,552.0,4.3,$$$,67.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Lupo,602.0,4.3,$$$,467.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Miku,680.0,4.4,$$$,2379.0,"(49.29, -123.11)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Fanny Bay Oyster Bar & Shellfish Market,693.0,4.4,$$$,891.0,"(49.28, -123.11)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Cactus Club Cafe,732.0,4.2,$$,936.0,"(49.29, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Forage,764.0,4.1,$$,736.0,"(49.29, -123.13)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Blue Water Cafe,783.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Chambar,842.0,4.2,$$,1601.0,"(49.28, -123.11)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Black Frog Eatery,872.0,3.8,$$,226.0,"(49.28, -123.11)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Tom Sushi,906.0,4.7,$$,285.0,"(49.28, -123.13)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,The Flying Pig,920.0,4.0,$$,1369.0,"(49.28, -123.12)"
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,20,8,1,7,Maxine's Cafe & Bar,970.0,4.3,$$,118.0,"(49.28, -123.13)"
Dunsmuir & Beatty,16,9,0,9,Chambar,46.0,4.2,$$,1601.0,"(49.28, -123.11)"
Dunsmuir & Beatty,16,9,0,9,Fanny Bay Oyster Bar & Shellfish Market,292.0,4.4,$$$,891.0,"(49.28, -123.11)"
Dunsmuir & Beatty,16,9,0,9,PiDGiN,494.0,4.0,$$$,343.0,"(49.28, -123.10)"
Dunsmuir & Beatty,16,9,0,9,Medina Cafe,505.0,4.2,$$,2701.0,"(49.28, -123.12)"
Dunsmuir & Beatty,16,9,0,9,Kokoro Tokyo Mazesoba,539.0,4.1,$$,490.0,"(49.28, -123.12)"
Dunsmuir & Beatty,16,9,0,9,Black Frog Eatery,548.0,3.8,$$,226.0,"(49.28, -123.11)"
Dunsmuir & Beatty,16,9,0,9,Lupo,550.0,4.3,$$$,467.0,"(49.28, -123.12)"
Dunsmuir & Beatty,16,9,0,9,L'Abattoir,562.0,4.2,$$$,602.0,"(49.28, -123.10)"
Dunsmuir & Beatty,16,9,0,9,Tutto,639.0,4.3,$$$,67.0,"(49.28, -123.12)"
Dunsmuir & Beatty,16,9,0,9,Bao Bei Chinese Brasserie,695.0,3.9,$$$,440.0,"(49.28, -123.10)"
Dunsmuir & Beatty,16,9,0,9,Hawksworth Restaurant,769.0,4.1,$$$,694.0,"(49.28, -123.12)"
Dunsmuir & Beatty,16,9,0,9,Miku,822.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Dunsmuir & Beatty,16,9,0,9,Phnom Penh,879.0,4.2,$$,1775.0,"(49.28, -123.10)"
Dunsmuir & Beatty,16,9,0,9,Blue Water Cafe,881.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Dunsmuir & Beatty,16,9,0,9,Bodega On Main,896.0,3.9,$$,229.0,"(49.28, -123.10)"
Dunsmuir & Beatty,16,9,0,9,OEB Breakfast Co. - Yaletown,962.0,4.3,$$,912.0,"(49.27, -123.12)"
Dunsmuir & Beatty,16,9,0,9,St Lawrence Restaurant,964.0,4.4,$$$,167.0,"(49.28, -123.10)"
Dunsmuir & Beatty,16,9,0,9,Sushi Jin,991.0,4.6,$$$,149.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Hawksworth Restaurant,221.0,4.1,$$$,694.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Medina Cafe,252.0,4.2,$$,2701.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Sushi Jin,344.0,4.6,$$$,149.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Gyu-Kaku Japanese BBQ,357.0,4.0,$$,410.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Tutto,359.0,4.3,$$$,67.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Le Crocodile Restaurant,388.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Robson & Granville,19,2,0,2,Lupo,416.0,4.3,$$$,467.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Kokoro Tokyo Mazesoba,420.0,4.1,$$,490.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Thierry,427.0,4.0,$$,999.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Joe Fortes Seafood & Chop House,503.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Fanny Bay Oyster Bar & Shellfish Market,546.0,4.4,$$$,891.0,"(49.28, -123.11)"
Robson & Granville,19,2,0,2,Blue Water Cafe,594.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Hello Nori ,630.0,4.5,$$,266.0,"(49.29, -123.13)"
Robson & Granville,19,2,0,2,Nightingale,678.0,4.1,$$$,546.0,"(49.29, -123.12)"
Robson & Granville,19,2,0,2,Tableau Bar Bistro,712.0,4.0,$$,306.0,"(49.29, -123.12)"
Robson & Granville,19,2,0,2,The Flying Pig,735.0,4.0,$$,1369.0,"(49.28, -123.12)"
Robson & Granville,19,2,0,2,Chambar,753.0,4.2,$$,1601.0,"(49.28, -123.11)"
Robson & Granville,19,2,0,2,Miku,789.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Robson & Granville,19,2,0,2,OEB Breakfast Co. - Yaletown,894.0,4.3,$$,912.0,"(49.27, -123.12)"
Robson & Granville,19,2,0,2,Black Frog Eatery,896.0,3.8,$$,226.0,"(49.28, -123.11)"
Robson & Granville,19,2,0,2,Maxine's Cafe & Bar,898.0,4.3,$$,118.0,"(49.28, -123.13)"
Robson & Granville,19,2,0,2,Forage,907.0,4.1,$$,736.0,"(49.29, -123.13)"
Robson & Granville,19,2,0,2,Cactus Club Cafe,914.0,4.2,$$,936.0,"(49.29, -123.12)"
Robson & Granville,19,2,0,2,Tom Sushi,917.0,4.7,$$,285.0,"(49.28, -123.13)"
4th & Commercial,14,0,0,0,Kishimoto Japanese Kitchen,66.0,4.4,$$$,538.0,"(49.27, -123.07)"
4th & Commercial,14,0,0,0,Sopra Sotto,461.0,4.0,$$,153.0,"(49.27, -123.07)"
4th & Commercial,14,0,0,0,Harbour Oyster + Bar,550.0,4.2,$$,84.0,"(49.27, -123.07)"
4th & Commercial,14,0,0,0,The Burrow,802.0,3.9,$$,516.0,"(49.26, -123.07)"
4th & Commercial,14,0,0,0,Lunch Lady,891.0,4.1,$$,261.0,"(49.27, -123.07)"
8th & Scotia,6,4,0,4,Fable Diner,209.0,3.9,$$,343.0,"(49.26, -123.10)"
8th & Scotia,6,4,0,4,The Farmhouse,251.0,4.3,,28.0,"(49.26, -123.10)"
8th & Scotia,6,4,0,4,Zarak By Afghan Kitchen,305.0,4.5,,120.0,"(49.27, -123.10)"
8th & Scotia,6,4,0,4,Nemesis Coffee,609.0,4.2,$$,101.0,"(49.27, -123.09)"
8th & Scotia,6,4,0,4,Burgoo Bistros,675.0,3.9,$$,515.0,"(49.26, -123.10)"
8th & Scotia,6,4,0,4,Fassil Ethiopian Restaurant,805.0,4.3,$$,154.0,"(49.26, -123.09)"
8th & Scotia,6,4,0,4,Nana's Green Tea,812.0,4.1,$$,192.0,"(49.27, -123.11)"
8th & Scotia,6,4,0,4,Johnnie Fox's Irish Pub,878.0,3.9,$$,127.0,"(49.27, -123.10)"
8th & Scotia,6,4,0,4,The Flying Pig - Village,880.0,3.3,$$,218.0,"(49.27, -123.11)"
8th & Scotia,6,4,0,4,CRAFT Beer Market,884.0,3.4,$$,536.0,"(49.27, -123.11)"
8th & Scotia,6,4,0,4,Osteria Savio Volpe,911.0,4.2,$$$,463.0,"(49.26, -123.09)"
8th & Scotia,6,4,0,4,Anh and Chi,964.0,3.9,$$$,717.0,"(49.26, -123.10)"
8th & Scotia,6,4,0,4,La Taqueria Pinche Taco Shop,969.0,4.2,$$,697.0,"(49.26, -123.11)"
8th & Scotia,6,4,0,4,Les Faux Bourgeois,986.0,3.9,$$,485.0,"(49.26, -123.09)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Medina Cafe,97.0,4.2,$$,2701.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Lupo,187.0,4.3,$$$,467.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Fanny Bay Oyster Bar & Shellfish Market,205.0,4.4,$$$,891.0,"(49.28, -123.11)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Tutto,232.0,4.3,$$$,67.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Kokoro Tokyo Mazesoba,415.0,4.1,$$,490.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Hawksworth Restaurant,459.0,4.1,$$$,694.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Chambar,461.0,4.2,$$,1601.0,"(49.28, -123.11)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Blue Water Cafe,523.0,4.4,$$$$,1135.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Sushi Jin,549.0,4.6,$$$,149.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Gyu-Kaku Japanese BBQ,614.0,4.0,$$,410.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,The Flying Pig,671.0,4.0,$$,1369.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Le Crocodile Restaurant,720.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Homer & Robson (Vancouver Public Library),12,7,1,6,OEB Breakfast Co. - Yaletown,730.0,4.3,$$,912.0,"(49.27, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Thierry,748.0,4.0,$$,999.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Black Frog Eatery,770.0,3.8,$$,226.0,"(49.28, -123.11)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Miku,831.0,4.4,$$$,2379.0,"(49.29, -123.11)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Joe Fortes Seafood & Chop House,837.0,4.0,$$$,1353.0,"(49.28, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Nightingale,860.0,4.1,$$$,546.0,"(49.29, -123.12)"
Homer & Robson (Vancouver Public Library),12,7,1,6,PiDGiN,908.0,4.0,$$$,343.0,"(49.28, -123.10)"
Homer & Robson (Vancouver Public Library),12,7,1,6,L'Abattoir,938.0,4.2,$$$,602.0,"(49.28, -123.10)"
Homer & Robson (Vancouver Public Library),12,7,1,6,Hello Nori ,968.0,4.5,$$,266.0,"(49.29, -123.13)"
7th & Granville,14,0,0,0,Salade de Fruits Cafe,148.0,4.2,$$,185.0,"(49.27, -123.14)"
7th & Granville,14,0,0,0,Suika,340.0,4.2,$$,566.0,"(49.26, -123.14)"
7th & Granville,14,0,0,0,Afghan Horsemen Restaurant,468.0,3.9,$$,264.0,"(49.27, -123.14)"
7th & Granville,14,0,0,0,Delhi 6 Indian Bistro,495.0,4.4,$$,146.0,"(49.27, -123.14)"
7th & Granville,14,0,0,0,The Stable House Bistro,638.0,4.0,$$,105.0,"(49.26, -123.14)"
7th & Granville,14,0,0,0,Salmon n' Bannock,658.0,4.5,$$,236.0,"(49.26, -123.13)"
7th & Granville,14,0,0,0,Fable Kitchen,844.0,4.3,$$,791.0,"(49.27, -123.15)"
7th & Granville,14,0,0,0,AnnaLena,879.0,4.5,$$$$,369.0,"(49.27, -123.15)"
Harwood & Bute,19,1,0,1,Tom Sushi,232.0,4.7,$$,285.0,"(49.28, -123.13)"
Harwood & Bute,19,1,0,1,Score on Davie,234.0,4.3,$$,363.0,"(49.28, -123.13)"
Harwood & Bute,19,1,0,1,Maxine's Cafe & Bar,375.0,4.3,$$,118.0,"(49.28, -123.13)"
Harwood & Bute,19,1,0,1,Beach Ave Bar And Grill,526.0,4.5,$$,33.0,"(49.28, -123.14)"
Harwood & Bute,19,1,0,1,Linh Cafe,732.0,3.9,$$,337.0,"(49.27, -123.13)"
Harwood & Bute,19,1,0,1,Ancora Waterfront Dining and Patio,738.0,4.1,$$$$,240.0,"(49.27, -123.13)"
Harwood & Bute,19,1,0,1,Gyu-Kaku Japanese BBQ,767.0,4.0,$$,410.0,"(49.28, -123.12)"
Harwood & Bute,19,1,0,1,Le Crocodile Restaurant,771.0,4.3,$$$$,465.0,"(49.28, -123.13)"
Harwood & Bute,19,1,0,1,Sushi Jin,832.0,4.6,$$$,149.0,"(49.28, -123.12)"
Harwood & Bute,19,1,0,1,Forage,873.0,4.1,$$,736.0,"(49.29, -123.13)"
